archivo,linea,riesgo,patrones,codigo
/app/backend/modules/comercial/services/benchmark_service.py,337,BAJO,Usuario,"set_clauses.append(f""UsuarioValidacion = N'{data.usuario_validacion or usuario}'"")"
/app/backend/modules/comercial/services/benchmark_service.py,344,BAJO,Usuario,"set_clauses.append(f""UsuarioModificacion = N'{usuario}'"")"
/app/backend/modules/comercial/services/benchmark_service.py,368,BAJO,Usuario,"SET ValidadoPorUsuario = 1,"
/app/backend/modules/comercial/services/benchmark_service.py,369,BAJO,Usuario,"UsuarioValidacion = N'{usuario}',"
/app/backend/modules/comercial/services/benchmark_service.py,372,BAJO,Usuario,UsuarioModificacion = N'{usuario}'
/app/backend/modules/comercial/services/benchmark_service.py,392,BAJO,Usuario,UsuarioModificacion = N'{usuario}'
/app/backend/modules/comercial/services/benchmark_service.py,425,BAJO,Usuario,"SUM(CASE WHEN b.ValidadoPorUsuario = 1 THEN 1 ELSE 0 END) as mapeos_validados,"
/app/backend/modules/comercial/services/benchmark_service.py,519,BAJO,Usuario,SUM(CASE WHEN ValidadoPorUsuario = 1 THEN 1 ELSE 0 END) as mapeos_validados
/app/backend/modules/comercial/services/precios_sugeridos_consolidado_service.py,369,BAJO,Usuario,"r.UsuarioCreacion as creado_por,"
/app/backend/modules/comercial/services/precios_sugeridos_consolidado_service.py,371,BAJO,Usuario,r.UsuarioModificacion as modificado_por
/app/backend/modules/comercial/services/precios_sugeridos_consolidado_service.py,465,BAJO,Usuario,"FechaCreacion, UsuarioCreacion"
/app/backend/modules/comercial/services/precios_sugeridos_consolidado_service.py,563,BAJO,Usuario,"updates.append(f""UsuarioModificacion = N'{usuario}'"")"
/app/backend/modules/comercial/services/pricing_ai_service.py,145,BAJO,Usuario,"UsuarioEjecucion NVARCHAR(100) NOT NULL,"
/app/backend/modules/comercial/services/pricing_ai_service.py,445,BAJO,Usuario,"UsuarioEjecucion,"
/app/backend/modules/comercial/services/pricing_ai_service.py,520,BAJO,Usuario,"UsuarioEjecucion,"
/app/backend/modules/comercial/services/pricing_ai_service.py,587,BAJO,Usuario,"'usuario_ejecucion': row.get('UsuarioEjecucion'),"
/app/backend/modules/comercial/services/perfil_unidad_service.py,76,BAJO,Usuario,"usuario_creacion=row.get('UsuarioCreacion'),"
/app/backend/modules/comercial/services/perfil_unidad_service.py,78,BAJO,Usuario,"usuario_modificacion=row.get('UsuarioModificacion'),"
/app/backend/modules/comercial/services/perfil_unidad_service.py,152,BAJO,Usuario,"UsuarioCreacion,"
/app/backend/modules/comercial/services/perfil_unidad_service.py,154,BAJO,Usuario,UsuarioModificacion
/app/backend/modules/comercial/services/perfil_unidad_service.py,204,BAJO,Usuario,"UsuarioCreacion,"
/app/backend/modules/comercial/services/perfil_unidad_service.py,206,BAJO,Usuario,UsuarioModificacion
/app/backend/modules/comercial/services/perfil_unidad_service.py,256,BAJO,Usuario,"UsuarioCreacion,"
/app/backend/modules/comercial/services/perfil_unidad_service.py,258,BAJO,Usuario,UsuarioModificacion
/app/backend/modules/comercial/services/perfil_unidad_service.py,353,BAJO,Usuario,UsuarioCreacion
/app/backend/modules/comercial/services/perfil_unidad_service.py,468,BAJO,Usuario,"set_clauses.append(f""UsuarioModificacion = N'{usuario}'"")"
/app/backend/modules/comercial/services/perfil_unidad_service.py,494,BAJO,Usuario,UsuarioModificacion = N'{usuario}'
/app/backend/modules/comercial/services/metricas_ia_service.py,215,BAJO,Usuario,"UsuarioEjecucion,"
/app/backend/modules/comercial/services/metricas_ia_service.py,234,BAJO,Usuario,"""usuario"": row['UsuarioEjecucion'],"
/app/backend/modules/health_v1/routes.py,122,BAJO,Usuario,"cur.execute(""SELECT COUNT(*) AS total FROM Usuario_Catalogo"")"
/app/backend/modules/health_v1/routes.py,125,BAJO,Usuario,"cur.execute(""SELECT COUNT(*) AS total FROM Usuario_Roles"")"
/app/backend/modules/health_v1/routes.py,128,BAJO,Usuario,"cur.execute(""SELECT COUNT(*) AS total FROM Usuario_RolesContexto"")"
/app/backend/modules/fase2_operativo/sql_repository.py,143,BAJO,Usuario,"TotalProductosDiferencia, ValorTotalDiferencias, UsuarioCreadorID"
/app/backend/modules/fase2_operativo/sql_repository.py,200,BAJO,Usuario,UsuarioCreadorID as usuario_creador_id
/app/backend/modules/fase2_operativo/sql_repository.py,227,BAJO,Usuario,"Prioridad, UsuarioAsignadoID, UsuarioAsignadoNombre,"
/app/backend/modules/fase2_operativo/sql_repository.py,254,BAJO,Usuario,"UsuarioAsignadoID as usuario_asignado_id,"
/app/backend/modules/fase2_operativo/sql_repository.py,255,BAJO,Usuario,"UsuarioAsignadoNombre as usuario_asignado_nombre,"
/app/backend/modules/fase2_operativo/sql_repository.py,523,BAJO,Usuario,"UsuarioResponsableID as usuario_responsable_id, Prioridad as Prioridad"
/app/backend/modules/fase2_operativo/sql_repository.py,539,BAJO,Usuario,"""""""Obtiene un usuario desde la tabla Usuarios."""""""
/app/backend/modules/fase2_operativo/sql_repository.py,542,BAJO,Usuario,"CAST(UsuarioID AS VARCHAR(50)) as id,"
/app/backend/modules/fase2_operativo/sql_repository.py,545,BAJO,Usuario,FROM Usuarios
/app/backend/modules/fase2_operativo/sql_repository.py,546,BAJO,Usuario,WHERE UsuarioID = %s OR MongoLegacyID = %s
/app/backend/modules/fase2_operativo/api_schemas.py,26,BAJO,Usuario,"description=""Usuario a asignar para revisión inicial"""
/app/backend/modules/fase2_operativo/api_schemas.py,38,BAJO,Usuario,"usuario_id: str = Field(..., description=""Usuario que escala"")"
/app/backend/modules/fase2_operativo/api_schemas.py,47,BAJO,Usuario,"usuario_asignado_id: Optional[str] = Field(None, description=""Usuario a asignar"")"
/app/backend/modules/fase2_operativo/api_schemas.py,52,BAJO,Usuario,"usuario_asignado_id: str = Field(..., description=""Usuario a asignar"")"
/app/backend/modules/fase2_operativo/api_schemas.py,53,BAJO,Usuario,"asignado_por_id: str = Field(..., description=""Usuario que realiza la asignación"")"
/app/backend/modules/fase2_operativo/api_schemas.py,61,BAJO,Usuario,"cambiado_por_id: str = Field(..., description=""Usuario que realiza el cambio"")"
/app/backend/modules/fase2_operativo/api_schemas.py,71,BAJO,Usuario,"usuario_justificador_id: str = Field(..., description=""Usuario que justifica"")"
/app/backend/modules/fase2_operativo/repositories/cargos_repository.py,476,BAJO,Usuario,"(HistorialID, CargoID, Accion, UsuarioID, UsuarioNombre, Detalle, EstadoAnterior, EstadoNuevo, Fecha)"
/app/backend/modules/fase2_operativo/repositories/cargos_repository.py,555,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/modules/fase2_operativo/repositories/cargos_repository.py,594,BAJO,Usuario,"""usuario_id"": row.get(""UsuarioID""),"
/app/backend/modules/fase2_operativo/repositories/cargos_repository.py,595,BAJO,Usuario,"""usuario_rol"": row.get(""UsuarioNombre""),"
/app/backend/modules/fase2_operativo/repositories/asignacion_repository.py,60,BAJO,Usuario,SELECT TOP 1 UsuarioResponsableID
/app/backend/modules/fase2_operativo/repositories/asignacion_repository.py,66,BAJO,Usuario,SELECT TOP 1 UsuarioResponsableID
/app/backend/modules/fase2_operativo/repositories/asignacion_repository.py,75,BAJO,Usuario,"if row and row.get(""UsuarioResponsableID""):"
/app/backend/modules/fase2_operativo/repositories/asignacion_repository.py,76,BAJO,Usuario,"return row[""UsuarioResponsableID""]"
/app/backend/modules/fase2_operativo/repositories/tarea_repository.py,82,BAJO,Usuario,MIGRADO A SQL: Usa SQLCursor con filtro UsuarioAsignadoID.
/app/backend/modules/fase2_operativo/repositories/tarea_repository.py,377,BAJO,Usuario,"conditions.append(""t.UsuarioAsignadoID = %s"")"
/app/backend/modules/fase2_operativo/repositories/historial_responsabilidad_repository.py,72,BAJO,Usuario,"(HistorialID, CargoID, Accion, UsuarioID, UsuarioNombre, Detalle, EstadoAnterior, EstadoNuevo, Fecha)"
/app/backend/modules/fase2_operativo/repositories/historial_responsabilidad_repository.py,182,BAJO,Usuario,"conditions = [""UsuarioID = %s""]"
/app/backend/modules/fase2_operativo/repositories/historial_responsabilidad_repository.py,259,BAJO,Usuario,"""usuario_id"": row.get(""UsuarioID""),"
/app/backend/modules/fase2_operativo/repositories/historial_responsabilidad_repository.py,260,BAJO,Usuario,"""usuario_rol"": row.get(""UsuarioNombre""),"
/app/backend/modules/fase2_operativo/repositories/sql_base_repository.py,100,BAJO,Usuario,"""usuario_asignado_id"": ""UsuarioAsignadoID"","
/app/backend/modules/fase2_operativo/repositories/sql_base_repository.py,101,BAJO,Usuario,"""usuario_asignado_nombre"": ""UsuarioAsignadoNombre"","
/app/backend/modules/fase2_operativo/repositories/sql_base_repository.py,189,BAJO,Usuario,"""usuario_id"": ""UsuarioID"","
/app/backend/modules/fase2_operativo/repositories/sql_base_repository.py,190,BAJO,Usuario,"""usuario_nombre"": ""UsuarioNombre"","
/app/backend/modules/fase2_operativo/schemas/tarea_schemas.py,86,BAJO,Usuario,"usuario_anterior_id: Optional[str] = Field(None, description=""Usuario anterior (null si es primera asignación)"")"
/app/backend/modules/fase2_operativo/schemas/tarea_schemas.py,89,BAJO,Usuario,"cambiado_por_id: str = Field(..., description=""Usuario que realizó el cambio"")"
/app/backend/modules/fase2_operativo/schemas/cargos_schemas.py,75,BAJO,Usuario,"usuario_id: str = Field(..., description=""Usuario que crea la propuesta"")"
/app/backend/modules/fase2_operativo/schemas/responsabilidad_schemas.py,44,BAJO,"SUPERVISOR, VISOR","SUPERVISOR = ""SUPERVISOR"""
/app/backend/modules/fase2_operativo/schemas/responsabilidad_schemas.py,119,BAJO,Usuario,"calculado_por: str = Field(..., description=""Usuario que ejecutó el cálculo"")"
/app/backend/modules/fase2_operativo/schemas/responsabilidad_schemas.py,220,BAJO,"SUPERVISOR, VISOR","usuario_rol: str = Field(..., description=""Rol del usuario (AFECTADO, SUPERVISOR, GERENTE_OPS, DIRECCION)"")"
/app/backend/modules/fase2_operativo/services/cargos_service.py,75,BAJO,Usuario,"""""""Usuario no tiene permisos suficientes."""""""
/app/backend/modules/fase2_operativo/services/cargos_service.py,93,BAJO,"SUPERVISOR, VISOR",UMBRAL_SUPERVISOR = 500.0
/app/backend/modules/fase2_operativo/services/cargos_service.py,100,BAJO,"SUPERVISOR, VISOR","""SUPERVISOR"": 1,"
/app/backend/modules/fase2_operativo/services/cargos_service.py,103,BAJO,ADMIN,"""ADMIN"": 4,"
/app/backend/modules/fase2_operativo/services/cargos_service.py,244,BAJO,Usuario,usuario_id: Usuario que crea la propuesta
/app/backend/modules/fase2_operativo/services/cargos_service.py,738,BAJO,"SUPERVISOR, VISOR",if monto <= self.UMBRAL_SUPERVISOR:
/app/backend/modules/fase2_operativo/services/cargos_service.py,739,BAJO,"SUPERVISOR, VISOR","nivel_requerido = ""SUPERVISOR"""
/app/backend/modules/fase2_operativo/services/cargos_service.py,796,BAJO,Usuario,"responsable_nombre = cargo.get(""responsable_nombre"", ""Usuario"")"
/app/backend/modules/fase2_operativo/services/orquestador_service.py,297,BAJO,Usuario,"f""Orquestador: Usuario responsable {usuario_id} no encontrado"""
/app/backend/modules/fase2_operativo/services/orquestador_service.py,308,BAJO,Usuario,"""nombre"": usuario.get(""name"", usuario.get(""email"", ""Usuario"")),"
/app/backend/modules/fase2_operativo/services/excel_service.py,318,BAJO,Usuario,"""Usuario"", ""Fecha Justificación"""
/app/backend/modules/fase2_operativo/services/automatizacion_compras_service.py,255,BAJO,Administrador,"roles_permitidos = [""Gerente"", ""Director"", ""Administrador""]"
/app/backend/modules/fase2_operativo/services/automatizacion_compras_service.py,311,BAJO,Administrador,"roles_permitidos = [""Tesoreria"", ""Director"", ""Administrador""]"
/app/backend/modules/fase2_operativo/services/automatizacion_compras_service.py,365,BAJO,Administrador,"roles_permitidos = [""Gerente"", ""Director"", ""Administrador""]"
/app/backend/modules/fase2_operativo/services/responsabilidad_service.py,84,BAJO,Usuario,"""""""Usuario no tiene permisos suficientes para esta acción."""""""
/app/backend/modules/fase2_operativo/services/responsabilidad_service.py,98,BAJO,"SUPERVISOR, VISOR","""RESPONSABILIDAD_UMBRAL_SUPERVISOR"": (""500"", ""Monto máximo para aprobación de supervisor""),"
/app/backend/modules/fase2_operativo/services/responsabilidad_service.py,236,BAJO,Usuario,usuario_id: Usuario que ejecuta el cálculo
/app/backend/modules/fase2_operativo/services/responsabilidad_service.py,667,BAJO,"SUPERVISOR, VISOR","umbral_supervisor = await self.config_repo.get_valor_float(""RESPONSABILIDAD_UMBRAL_SUPERVISOR"", 500)"
/app/backend/modules/fase2_operativo/services/responsabilidad_service.py,672,BAJO,"SUPERVISOR, VISOR",nivel_requerido = RolAutorizacion.SUPERVISOR
/app/backend/modules/fase2_operativo/services/responsabilidad_service.py,681,BAJO,"SUPERVISOR, VISOR","RolAutorizacion.SUPERVISOR.value: 1,"
/app/backend/modules/fase2_operativo/services/responsabilidad_service.py,1016,BAJO,"SUPERVISOR, VISOR","RolAutorizacion.SUPERVISOR.value,"
/app/backend/modules/fase2_operativo/services/operativo_service.py,76,BAJO,Usuario,usuario_asignador_id: Usuario que inicia el workflow
/app/backend/modules/fase2_operativo/services/operativo_service.py,77,BAJO,Usuario,usuario_revisor_id: Usuario a asignar para revisión (opcional)
/app/backend/modules/fase2_operativo/services/operativo_service.py,128,BAJO,Usuario,usuario_id: Usuario que completa la revisión
/app/backend/modules/fase2_operativo/services/operativo_service.py,170,BAJO,Usuario,usuario_justificador_id: Usuario que justifica
/app/backend/modules/fase2_operativo/services/operativo_service.py,337,BAJO,Usuario,usuario_id: Usuario que escala
/app/backend/modules/fase2_operativo/services/tarea_service.py,69,BAJO,Usuario,usuario_asignado_id: Usuario a asignar (opcional)
/app/backend/modules/fase2_operativo/services/tarea_service.py,125,BAJO,Usuario,usuario_asignado_id: Usuario a asignar
/app/backend/modules/fase2_operativo/services/tarea_service.py,126,BAJO,Usuario,asignado_por_id: Usuario que realiza la asignación
/app/backend/modules/fase2_operativo/services/tarea_service.py,175,BAJO,Usuario,cambiado_por_id: Usuario que realiza el cambio
/app/backend/modules/fase2_operativo/routes/automatizacion_compras_routes.py,102,ALTO,Administrador,"if user_role not in [""Administrador"", ""Gerente"", ""Director""]:"
/app/backend/modules/fase2_operativo/routes/automatizacion_compras_routes.py,105,BAJO,Administrador,"detail=""Solo Administrador/Gerente puede ejecutar el detector manualmente"""
/app/backend/modules/fase2_operativo/routes/automatizacion_compras_routes.py,523,BAJO,Administrador,Solo Gerencia/Director/Administrador.
/app/backend/modules/fase2_operativo/routes/automatizacion_compras_routes.py,565,BAJO,Administrador,Solo Gerencia/Director/Administrador.
/app/backend/modules/fase2_operativo/routes/automatizacion_compras_routes.py,570,ALTO,Administrador,"if user_role not in [""Administrador"", ""Gerente"", ""Director""]:"
/app/backend/modules/fase2_operativo/routes/automatizacion_compras_routes.py,573,BAJO,Administrador,"detail=""Solo Gerencia/Director/Administrador puede modificar parámetros de consumo"""
/app/backend/modules/fase2_operativo/routes/tarea_routes.py,51,BAJO,Usuario,- **usuario_asignado_id**: Usuario a asignar (opcional)
/app/backend/modules/fase2_operativo/routes/cargos_routes.py,255,BAJO,Usuario,- Usuario debe tener rol suficiente según monto
/app/backend/modules/fase2_operativo/routes/notificaciones_routes.py,167,BAJO,Usuario,"destinatario_nombre=usuario.get(""name"", ""Usuario"")"
/app/backend/modules/fase2_operativo/routes/workflow_routes.py,62,BAJO,Usuario,- **usuario_revisor_id**: Usuario a asignar para revisión inicial (opcional)
/app/backend/modules/api_connections/repository.py,688,BAJO,Usuario,executed_by: Usuario que ejecuta
/app/backend/modules/api_connections/universal_test_routes.py,235,BAJO,"SuperAdministrador, Administrador",- SuperAdministrador: acceso total
/app/backend/modules/api_connections/universal_test_routes.py,236,BAJO,Administrador,- Administrador: acceso a conexiones de su empresa
/app/backend/modules/api_connections/universal_test_routes.py,237,BAJO,Usuario,- Usuario: acceso según allowed_servers o empresa asignada
/app/backend/modules/api_connections/universal_test_routes.py,243,ALTO,"SuperAdministrador, Administrador",if user_role == 'SuperAdministrador':
/app/backend/modules/api_connections/universal_test_routes.py,266,ALTO,Administrador,if user_role == 'Administrador':
/app/backend/modules/api_connections/universal_test_routes.py,279,BAJO,Usuario,"logger.warning(f""[API-UQT] Usuario {user_email} sin acceso a conexión {connection_raw.get('id')}"")"
/app/backend/modules/api_connections/universal_test_routes.py,493,BAJO,Usuario,"logger.info(f""[API-UQT] Usuario {user_email} solicita test de conexión {connection_id}"")"
/app/backend/modules/api_connections/universal_test_routes.py,527,BAJO,Usuario,"logger.warning(f""[API-SEC1] Usuario {user_email} intentó enviar SQL vía params: {params_error}"")"
/app/backend/modules/api_connections/universal_test_routes.py,533,BAJO,Usuario,"logger.warning(f""[API-SEC1] Usuario {user_email} intentó enviar SQL vía path: {path_error}"")"
/app/backend/modules/api_connections/universal_test_routes.py,539,BAJO,Usuario,"logger.warning(f""[API-SEC1] Usuario {user_email} intentó enviar SQL vía header: {header_key}"")"
